17	Ryan Arcidiacono\arcidry01	27	NYK	10	0	7.6	0.667	0.4	1.6	6.1	0.667	8.6	-4.6	0.0
18	Trevor Ariza\arizatr01	36	LAL	24	11	19.3	0.434	1.1	4.0	7.0	0.449	11.0	-3.3	-0.2
19	D.J. Augustin\augusdj01	34	TOT	55	2	16.1	0.577	1.9	5.3	9.7	0.610	14.3	-1.2	-2.4
19	D.J. Augustin\augusdj01	34	HOU	34	2	15.0	0.548	2.2	5.4	9.7	0.596	16.4	-1.4	-2.9
19	D.J. Augustin\augusdj01	34	LAL	21	0	17.8	0.622	1.6	5.3	9.7	0.635	11.4	-1.0	-1.6
20	Deni Avdija\avdijde01	21	WAS	82	8	24.2	0.503	2.0	8.4	11.6	0.536	16.3	-2.1	0.4
21	Joel Ayayi\ayayijo01	21	WAS	7	0	2.9	0.167	0.6	0.3	3.4	0.167	13.3	-4.3	-1.7
22	Deandre Ayton\aytonde01	23	PHO	58	58	29.5	0.639	1.4	17.2	21.9	0.656	21.4	2.2	0.6
23	Udoka Azubuike\azubuud01	22	UTA	17	6	11.5	0.755	0.0	4.7	17.6	0.743	14.7	-1.8	0.4
24	Marvin Bagley III\baglema01	22	TOT	48	25	23.9	0.530	0.8	11.3	15.7	0.551	19.8	-0.5	-1.8
24	Marvin Bagley III\baglema01	22	SAC	30	17	21.9	0.494	0.6	9.3	14.3	0.521	18.8	-1.1	-2.4
24	Marvin Bagley III\baglema01	22	DET	18	8	27.2	0.575	1.1	14.6	17.7	0.585	21.2	0.4	-0.9
25	LaMelo Ball\ballla01	20	CHO	75	75	32.3	0.517	7.6	20.1	19.7	0.554	28.2	3.3	0.2
26	Lonzo Ball\balllo01	24	CHI	35	35	34.6	0.567	5.1	13.0	14.5	0.575	17.4	0.9	1.6
27	Mo Bamba\bambamo01	23	ORL	71	69	25.7	0.566	1.2	10.6	16.5	0.582	17.2	-0.2	0.9
28	Desmond Bane\banede01	23	MEM	76	76	29.8	0.565	2.7	18.2	17.6	0.592	23.1	2.5	0.3
29	Dalano Banton\bantoda01	22	TOR	64	1	10.9	0.443	1.5	3.2	10.0	0.463	16.9	-3.5	0.4
30	Cat Barber\barbeca01	27	ATL	3	0	4.3	0.000	1.0	0.0	-11.2	0.000	22.7	-15.8	-7.6
31	Harrison Barnes\barneha02	29	SAC	77	77	33.6	0.554	2.4	16.4	15.7	0.623	18.8	1.5	-1.3
32	Scottie Barnes\barnesc01	20	TOR	74	74	35.4	0.524	3.5	15.3	16.3	0.552	19.0	0.5	0.4
33	RJ Barrett\barrerj01	21	NYK	70	70	34.5	0.466	3.0	20.0	13.7	0.511	27.6	-0.3	-1.3
34	Will Barton\bartowi01	31	DEN	71	71	32.1	0.525	3.9	14.7	13.4	0.548	20.8	0.4	-0.9
35	Paris Bass\basspa01	26	PHO	2	0	3.5	0.333	0.0	3.0	13.9	0.436	54.6	-11.2	-1.2
36	Charles Bassey\bassech01	21	PHI	23	0	7.3	0.638	0.3	3.0	21.5	0.660	16.1	-0.3	2.2
37	Keita Bates-Diop\bateske01	26	SAS	59	14	16.2	0.549	0.7	5.7	12.4	0.578	14.8	-2.1	-0.5
38	Nicolas Batum\batumni01	33	LAC	59	54	24.8	0.602	1.7	8.3	13.5	0.608	13.3	0.5	1.8
39	Kent Bazemore\bazemke01	32	LAL	39	14	14.0	0.428	0.9	3.4	6.0	0.451	13.2	-5.1	0.8
40	Darius Bazley\bazleda01	21	OKC	69	53	27.9	0.484	1.4	10.8	12.6	0.515	18.3	-2.1	0.3
41	Bradley Beal\bealbr01	28	WAS	40	40	36.0	0.492	6.6	23.2	17.5	0.539	30.8	2.0	-1.2
42	Malik Beasley\beaslma01	25	MIN	79	18	25.0	0.532	1.5	12.1	11.9	0.544	19.4	0.7	-1.5
43	Jordan Bell\belljo01	27	CHI	1	0	2.0		0.0	0.0	29.9		0.0	-8.1	10.8
44	DeAndre' Bembry\bembrde01	27	TOT	56	20	18.3	0.595	1.2	5.1	11.9	0.601	11.2	-2.2	1.5
44	DeAndre' Bembry\bembrde01	27	BRK	48	20	19.8	0.603	1.3	5.8	12.4	0.609	11.7	-2.0	1.6
44	DeAndre' Bembry\bembrde01	27	MIL	8	0	9.6	0.375	0.8	0.8	4.8	0.375	5.0	-4.4	0.5
45	Dāvis Bertāns\bertada01	29	TOT	56	0	14.4	0.500	0.6	5.6	9.4	0.531	17.3	-1.7	-0.9
45	Dāvis Bertāns\bertada01	29	WAS	34	0	14.7	0.485	0.5	5.7	8.3	0.527	17.6	-2.5	-1.3
45	Dāvis Bertāns\bertada01	29	DAL	22	0	13.9	0.524	0.7	5.3	11.2	0.540	16.7	-0.4	-0.3
46	Patrick Beverley\beverpa01	33	MIN	58	54	25.4	0.501	4.6	9.2	14.8	0.539	16.1	0.6	2.1
47	Saddiq Bey\beysa01	22	DET	82	82	33.0	0.489	2.8	16.1	14.0	0.529	21.3	0.9	-1.2
48	Khem Birch\birchkh01	29	TOR	55	28	18.0	0.485	1.0	4.5	13.2	0.534	11.2	-1.7	0.4
49	Goga Bitadze\bitadgo01	22	IND	50	16	14.6	0.565	1.1	7.0	18.0	0.595	19.9	-0.2	-0.6
50	Bismack Biyombo\biyombi01	29	PHO	36	3	14.1	0.593	0.6	5.8	17.3	0.596	17.1	-1.7	0.4
51	Nemanja Bjelica\bjeline01	33	GSW	71	0	16.1	0.547	2.2	6.1	14.2	0.573	17.8	-0.9	2.3
52	Eric Bledsoe\bledser01	32	LAC	54	29	25.2	0.475	4.2	9.9	12.5	0.514	20.5	-2.1	1.3
53	Keljin Blevins\blevike01	26	POR	31	1	11.3	0.401	0.6	3.1	4.8	0.410	16.5	-5.6	-2.9
54	Bogdan Bogdanović\bogdabo01	29	ATL	63	27	29.3	0.537	3.1	15.1	15.4	0.562	21.6	1.5	-0.2
55	Bojan Bogdanović\bogdabo02	32	UTA	69	69	30.9	0.552	1.7	18.1	15.7	0.599	23.7	1.6	-1.6
56	Bol Bol\bolbo01	22	DEN	14	0	5.8	0.574	0.4	2.4	13.5	0.565	18.0	-0.5	-0.4
57	Leandro Bolmaro\bolmale01	21	MIN	35	2	6.9	0.361	0.6	1.4	5.4	0.419	12.6	-5.1	-0.7
58	Isaac Bonga\bongais01	22	TOR	15	0	4.6	0.269	0.3	0.8	8.7	0.363	11.5	-5.4	5.0
59	Devin Booker\bookede01	25	PHO	68	68	34.5	0.530	4.8	26.8	21.3	0.576	32.0	3.9	0.2
60	Brandon Boston Jr.\bostobr01	20	LAC	51	0	14.9	0.437	1.0	6.7	11.2	0.481	22.4	-2.9	-0.4
61	Chris Boucher\bouchch01	29	TOR	80	9	21.1	0.523	0.3	9.4	17.9	0.570	17.8	0.5	-0.4
62	James Bouknight\bouknja01	21	CHO	31	0	9.8	0.408	0.8	4.6	10.1	0.459	23.7	-3.4	-3.7
63	Avery Bradley\bradlav01	31	LAL	62	45	22.7	0.540	0.8	6.4	7.8	0.550	12.1	-3.5	-0.1
64	Tony Bradley\bradlto01	24	CHI	55	7	10.0	0.585	0.5	3.0	14.9	0.600	13.6	-2.0	0.2
65	Ignas Brazdeikis\brazdig01	23	ORL	42	1	12.8	0.503	0.9	5.0	10.2	0.520	17.7	-2.7	-1.6
66	Mikal Bridges\bridgmi01	25	PHO	82	82	34.8	0.601	2.3	14.2	14.4	0.627	15.0	0.5	1.1
67	Miles Bridges\bridgmi02	23	CHO	80	80	35.5	0.554	3.8	20.2	17.9	0.593	22.6	1.8	-0.3
68	Oshae Brissett\brissos01	23	IND	67	25	23.3	0.493	1.1	9.1	12.9	0.530	17.3	-0.5	-1.7
69	Malcolm Brogdon\brogdma01	29	IND	36	36	33.5	0.501	5.9	19.1	18.0	0.557	24.6	2.8	-0.5
70	Armoni Brooks\brookar01	23	TOT	54	11	15.6	0.467	1.1	5.3	8.4	0.483	16.4	-2.6	-1.3
70	Armoni Brooks\brookar01	23	HOU	41	8	16.8	0.474	1.2	6.2	8.4	0.490	17.4	-2.6	-1.8
70	Armoni Brooks\brookar01	23	TOR	13	3	11.8	0.421	1.0	2.6	8.6	0.437	11.9	-2.8	1.2
71	Dillon Brooks\brookdi01	26	MEM	32	31	27.7	0.475	2.8	18.4	15.5	0.515	28.8	-1.0	-0.8
72	Bruce Brown\brownbr01	25	BRK	72	45	24.6	0.543	2.1	9.0	15.0	0.575	15.0	-0.4	1.1
73	Charlie Brown Jr.\brownch02	24	TOT	22	2	8.0	0.269	0.3	1.4	6.5	0.346	12.3	-5.2	0.4
73	Charlie Brown Jr.\brownch02	24	DAL	3	0	5.0	0.200	0.3	0.7	5.1	0.200	15.0	-7.7	5.1
73	Charlie Brown Jr.\brownch02	24	PHI	19	2	8.5	0.279	0.3	1.5	6.6	0.365	12.0	-5.0	-0.1
74	Chaundee Brown Jr.\brownch05	23	TOT	5	2	20.8	0.406	0.8	6.2	6.4	0.447	14.9	-4.3	-2.4
74	Chaundee Brown Jr.\brownch05	23	LAL	2	0	10.5	0.143	0.0	1.0	-8.7	0.143	16.4	-11.6	-5.0
74	Chaundee Brown Jr.\brownch05	23	ATL	3	2	27.7	0.480	1.3	9.7	10.3	0.525	14.6	-2.4	-1.7
75	Greg Brown III\browngr01	20	POR	48	6	13.3	0.476	0.7	4.7	11.0	0.515	17.2	-4.0	-0.7
76	Jaylen Brown\brownja02	25	BOS	66	66	33.6	0.541	3.5	23.6	18.9	0.574	30.5	1.9	0.1
77	Moses Brown\brownmo01	22	TOT	40	6	8.6	0.593	0.0	4.3	18.5	0.612	20.7	-2.4	-0.9
77	Moses Brown\brownmo01	22	DAL	26	1	6.5	0.540	0.0	3.1	15.5	0.588	22.1	-4.7	-0.2
77	Moses Brown\brownmo01	22	CLE	14	5	12.6	0.638	0.0	6.4	21.4	0.636	19.3	-0.2	-1.7
78	Sterling Brown\brownst02	26	DAL	49	3	12.8	0.471	0.7	3.3	8.4	0.495	13.2	-3.4	0.5
79	Troy Brown Jr.\browntr01	22	CHI	66	7	16.0	0.510	1.0	4.3	10.1	0.525	12.3	-1.7	-0.2
80	Jalen Brunson\brunsja01	25	DAL	79	61	31.9	0.549	4.8	16.3	17.1	0.583	21.9	0.9	0.0
81	Thomas Bryant\bryanth01	24	WAS	27	9	16.3	0.561	0.9	7.4	16.6	0.607	18.7	-0.4	-0.7
82	Shaq Buchanan\buchash01	25	MEM	2	0	5.0	0.250	1.0	1.0	0.6	0.250	24.6	-11.2	0.1
83	Reggie Bullock\bullore01	30	DAL	68	37	28.0	0.542	1.2	8.6	9.2	0.558	13.3	-1.4	0.0
84	Trey Burke\burketr01	29	DAL	42	0	10.5	0.451	1.4	5.1	10.0	0.475	25.6	-3.6	-1.4
85	Alec Burks\burksal01	30	NYK	81	44	28.6	0.499	3.0	11.7	13.7	0.559	17.7	-0.4	1.2
86	Jared Butler\butleja02	21	UTA	42	1	8.6	0.497	1.5	3.8	12.1	0.509	23.1	-2.3	0.7
87	Jimmy Butler\butleji01	32	MIA	57	57	33.9	0.496	5.5	21.4	23.6	0.592	26.5	4.5	1.9
88	Devontae Cacok\cacokde01	25	SAS	15	0	8.1	0.677	0.4	3.1	20.2	0.675	12.9	0.7	3.5
89	Kentavious Caldwell-Pope\caldwke01	28	WAS	77	77	30.2	0.531	1.9	13.2	12.6	0.568	19.0	-0.9	-0.6
90	Facundo Campazzo\campafa01	30	DEN	65	4	18.2	0.459	3.4	5.1	11.1	0.503	14.7	-2.1	1.3
91	Vlatko Čančar\cancavl01	24	DEN	15	1	11.7	0.646	1.1	4.1	12.7	0.657	14.0	-0.9	-0.9
92	Devin Cannady\cannade01	25	ORL	5	0	29.0	0.511	2.0	10.0	8.6	0.531	15.5	-2.8	-0.4
93	Clint Capela\capelca01	27	ATL	74	73	27.6	0.613	1.2	11.1	21.4	0.604	15.5	2.2	-0.1
94	Vernon Carey Jr.\careyve01	20	TOT	7	1	6.3	0.538	0.0	2.9	15.8	0.534	21.6	-3.0	-4.5
94	Vernon Carey Jr.\careyve01	20	CHO	4	1	4.3	0.500	0.0	2.0	17.2	0.546	20.8	-2.8	-5.2
94	Vernon Carey Jr.\careyve01	20	WAS	3	0	9.0	0.571	0.0	4.0	15.0	0.526	22.1	-3.2	-4.1
95	Jevon Carter\carteje01	26	TOT	66	3	13.7	0.518	1.5	4.2	9.6	0.531	14.0	-1.8	-0.4
95	Jevon Carter\carteje01	26	BRK	46	1	12.0	0.454	1.0	3.6	6.5	0.462	15.9	-3.6	-0.9
95	Jevon Carter\carteje01	26	MIL	20	2	17.7	0.658	2.5	5.6	14.4	0.679	10.9	0.9	0.3
96	Wendell Carter Jr.\cartewe01	22	ORL	62	61	29.9	0.576	2.8	15.0	18.4	0.601	20.9	1.0	0.6
97	Alex Caruso\carusal01	27	CHI	41	18	28.0	0.480	4.0	7.4	11.7	0.528	13.3	-2.2	2.3
98	Willie Cauley-Stein\caulewi01	28	TOT	20	2	9.2	0.471	0.5	1.7	8.3	0.474	10.6	-4.1	1.1
98	Willie Cauley-Stein\caulewi01	28	DAL	18	2	9.8	0.471	0.5	1.9	8.4	0.474	10.9	-4.1	0.9
98	Willie Cauley-Stein\caulewi01	28	PHI	2	0	3.0		0.5	0.0	4.2		0.0	-4.6	5.8
99	Ahmad Caver\caverah01	25	IND	1	0	1.0	1.000	0.0	2.0	76.2	1.000	42.8	30.2	6.3
100	Justin Champagnie\champju01	20	TOR	36	0	7.8	0.537	0.3	2.3	13.6	0.571	12.0	-1.3	-0.7
101	Zylan Cheatham\cheatzy01	26	UTA	1	0	5.0	0.000	0.0	0.0	-23.8	0.000	26.1	-19.3	-11.3
102	Chris Chiozza\chiozch01	26	GSW	34	1	10.9	0.401	1.9	2.0	4.4	0.407	13.4	-5.7	-0.2
103	Marquese Chriss\chrisma01	24	DAL	34	0	10.2	0.493	0.5	4.5	14.8	0.518	21.5	-3.8	0.0
104	Josh Christopher\chrisjo01	20	HOU	74	2	18.0	0.504	2.0	7.9	12.2	0.534	21.1	-2.2	-1.3
105	Gary Clark\clarkga01	27	NOP	38	1	9.9	0.534	0.5	2.7	11.4	0.547	11.6	0.1	0.0
106	Brandon Clarke\clarkbr01	25	MEM	64	1	19.5	0.650	1.3	10.4	23.7	0.660	17.7	3.1	1.1
107	Jordan Clarkson\clarkjo01	29	UTA	79	1	27.1	0.504	2.5	16.0	14.9	0.532	26.8	0.5	-1.2
108	Nic Claxton\claxtni01	22	BRK	47	19	20.7	0.674	0.9	8.7	18.6	0.672	15.1	0.3	0.2
109	Amir Coffey\coffeam01	24	LAC	69	30	22.7	0.556	1.8	9.0	13.0	0.598	15.8	-0.3	0.0
110	John Collins\collijo01	24	ATL	54	53	30.8	0.576	1.8	16.2	18.7	0.610	20.5	1.5	0.0
111	Zach Collins\colliza01	24	SAS	28	4	17.9	0.535	2.2	7.8	16.4	0.594	19.2	-1.2	1.0
112	Darren Collison\collida01	34	LAL	3	0	12.3	0.286	0.7	1.3	-0.2	0.286	9.3	-10.0	-0.9
113	Mike Conley\conlemi01	34	UTA	72	72	28.6	0.542	5.3	13.7	17.2	0.572	20.9	2.4	0.7
114	Pat Connaughton\connapa01	29	MIL	65	19	26.0	0.605	1.3	9.9	13.4	0.620	14.0	0.8	0.4
115	Tyler Cook\cookty01	24	CHI	20	2	10.0	0.605	0.2	3.4	13.0	0.643	13.0	-3.0	-1.1
116	Sharife Cooper\coopesh01	20	ATL	13	0	3.0	0.250	0.4	0.5	-5.4	0.250	21.3	-11.3	-5.0
117	Petr Cornelie\cornepe01	26	DEN	13	0	2.9	0.367	0.2	1.1	9.6	0.418	24.0	-6.1	-2.7
118	DeMarcus Cousins\couside01	31	TOT	48	7	15.0	0.517	1.5	9.0	18.2	0.567	28.1	-1.8	0.2
118	DeMarcus Cousins\couside01	31	MIL	17	5	16.9	0.521	1.1	9.1	19.0	0.572	22.4	-0.3	0.9
118	DeMarcus Cousins\couside01	31	DEN	31	2	13.9	0.515	1.7	8.9	17.6	0.565	31.9	-2.8	-0.2
119	Robert Covington\covinro01	31	TOT	71	42	27.3	0.548	1.3	8.5	12.4	0.572	13.5	-1.6	1.8
119	Robert Covington\covinro01	31	POR	48	40	29.8	0.499	1.4	7.6	10.0	0.519	12.4	-2.9	1.6
119	Robert Covington\covinro01	31	LAC	23	2	22.1	0.651	1.0	10.4	19.4	0.677	16.7	1.9	2.2
120	Torrey Craig\craigto01	31	TOT	78	16	20.5	0.541	1.2	6.6	11.0	0.556	14.3	-1.7	-0.1
120	Torrey Craig\craigto01	31	IND	51	14	20.3	0.537	1.1	6.5	10.8	0.555	13.9	-1.6	-0.6
120	Torrey Craig\craigto01	31	PHO	27	2	20.8	0.547	1.2	6.9	11.4	0.558	15.0	-1.9	0.9
121	Jae Crowder\crowdja01	31	PHO	67	67	28.1	0.516	1.9	9.4	11.3	0.541	14.6	-1.3	2.4
122	Jarrett Culver\culveja01	22	MEM	37	0	9.1	0.422	0.9	3.5	8.7	0.433	20.6	-5.7	0.3
123	Jarron Cumberland\cumbeja01	24	POR	3	0	4.0	0.500	0.3	0.7	8.4	0.500	7.2	-4.4	-2.2
124	Cade Cunningham\cunnica01	20	DET	64	64	32.6	0.471	5.6	17.4	13.1	0.504	27.5	-1.1	-0.5
125	Seth Curry\curryse01	31	TOT	64	64	33.4	0.594	3.6	15.0	13.7	0.615	18.5	0.3	-0.9
125	Seth Curry\curryse01	31	PHI	45	45	34.8	0.580	4.0	15.0	13.3	0.603	18.5	-0.1	-0.9
125	Seth Curry\curryse01	31	BRK	19	19	29.9	0.630	2.6	14.9	14.6	0.645	18.5	1.5	-0.8
126	Stephen Curry\curryst01	33	GSW	64	64	34.5	0.554	6.3	25.5	21.4	0.601	30.8	5.4	0.4
127	Anthony Davis\davisan02	28	LAL	40	40	35.1	0.542	3.1	23.2	23.9	0.578	27.1	2.6	1.2
128	Ed Davis\davised01	32	CLE	31	3	6.5	0.688	0.2	0.9	9.3	0.632	6.0	-4.2	2.5
129	Terence Davis\daviste02	24	SAC	30	11	17.9	0.515	1.3	10.4	14.6	0.543	25.6	-0.6	-0.4
130	Gabriel Deck\deckga01	26	OKC	7	0	8.0	0.643	0.7	2.6	11.5	0.643	12.3	-1.2	-1.3
131	Dewayne Dedmon\dedmode01	32	MIA	67	15	15.9	0.598	0.7	6.3	15.9	0.632	16.9	-2.2	1.1
132	Sam Dekker\dekkesa01	27	TOR	1	0	1.0		0.0	0.0	0.0		0.0	-6.2	-3.4
133	Javin DeLaurier\delauja01	23	MIL	1	0	3.0		0.0	0.0	15.6		0.0	-4.8	11.8
134	DeMar DeRozan\derozde01	32	CHI	76	76	36.1	0.521	4.9	27.9	23.1	0.590	31.8	3.4	-0.9
135	Mamadi Diakite\diakima01	25	OKC	13	3	14.5	0.532	0.2	4.3	11.6	0.540	13.5	-5.9	0.9
136	Cheick Diallo\diallch01	25	DET	3	0	10.3	0.375	0.0	3.7	12.3	0.517	16.1	-4.2	-3.3
137	Hamidou Diallo\diallha01	23	DET	58	29	21.9	0.518	1.3	11.0	15.7	0.541	21.8	-1.2	0.7
138	Gorgui Dieng\dienggo01	32	ATL	44	3	8.4	0.603	0.8	3.5	17.3	0.624	16.9	1.4	0.8
139	Spencer Dinwiddie\dinwisp01	28	TOT	67	51	29.6	0.493	5.2	13.7	15.1	0.543	21.4	0.8	-0.4
139	Spencer Dinwiddie\dinwisp01	28	WAS	44	44	30.2	0.447	5.8	12.6	13.2	0.501	21.0	-0.3	-0.7
139	Spencer Dinwiddie\dinwisp01	28	DAL	23	7	28.3	0.584	3.9	15.8	19.0	0.624	22.3	2.8	0.1
140	Donte DiVincenzo\divindo01	25	TOT	42	1	24.0	0.461	2.8	9.0	11.3	0.510	18.9	-1.8	-0.5
140	Donte DiVincenzo\divindo01	25	MIL	17	0	20.1	0.419	1.7	7.2	7.9	0.470	19.8	-3.8	-1.6
140	Donte DiVincenzo\divindo01	25	SAC	25	1	26.6	0.484	3.6	10.3	13.0	0.532	18.5	-0.8	0.1
141	Luka Dončić\doncilu01	22	DAL	65	65	35.4	0.529	8.7	28.4	25.1	0.571	37.4	6.4	1.8
142	Luguentz Dort\dortlu01	22	OKC	51	51	32.6	0.493	1.7	17.2	12.3	0.541	23.3	-1.5	-0.7
143	Ayo Dosunmu\dosunay01	22	CHI	77	40	27.4	0.585	3.3	8.8	11.2	0.596	14.1	-1.9	-0.1
144	Damyean Dotson\dotsoda01	27	NYK	2	0	10.5	0.500	0.5	2.0	6.4	0.500	8.3	-3.7	-1.2
145	Devon Dotson\dotsode01	22	CHI	11	0	7.7	0.522	1.4	2.6	9.8	0.538	16.6	-3.4	-1.5
146	Sekou Doumbouya\doumbse01	21	LAL	2	0	8.0	0.688	0.0	7.0	40.7	0.717	31.6	8.8	10.0
147	Jeff Dowtin\dowtije01	24	TOT	9	0	12.0	0.327	1.1	2.1	6.8	0.353	12.8	-5.7	0.1
147	Jeff Dowtin\dowtije01	24	GSW	4	0	7.0	0.500	0.8	1.5	9.5	0.500	10.9	-4.2	0.7
147	Jeff Dowtin\dowtije01	24	MIL	1	0	3.0	0.000	0.0	0.0	-12.9	0.000	14.2	-15.7	-6.9
147	Jeff Dowtin\dowtije01	24	ORL	4	0	19.3	0.289	1.8	3.3	6.5	0.327	13.4	-5.8	0.2
148	PJ Dozier\doziepj01	25	DEN	18	0	18.9	0.439	1.6	5.4	8.7	0.463	15.2	-3.0	1.0
149	Goran Dragić\dragigo01	35	TOT	21	8	23.7	0.430	4.1	7.5	10.0	0.474	17.2	-2.8	-0.4
149	Goran Dragić\dragigo01	35	TOR	5	2	18.0	0.441	1.8	8.0	16.2	0.521	18.7	-0.6	2.6
149	Goran Dragić\dragigo01	35	BRK	16	6	25.5	0.427	4.8	7.3	8.6	0.460	16.9	-3.3	-1.1
150	Andre Drummond\drumman01	28	TOT	73	36	19.7	0.570	1.8	7.9	21.0	0.574	19.0	-0.1	1.4
150	Andre Drummond\drumman01	28	PHI	49	12	18.4	0.538	2.0	6.1	19.3	0.544	17.6	-1.2	2.5
150	Andre Drummond\drumman01	28	BRK	24	24	22.3	0.610	1.4	11.8	23.8	0.610	21.5	1.7	-0.5
151	Chris Duarte\duartch01	24	IND	55	39	28.0	0.507	2.1	13.1	12.3	0.537	21.1	-1.2	-1.1
152	David Duke Jr.\dukeda01	22	BRK	22	7	15.5	0.403	0.8	4.7	10.0	0.444	15.9	-3.0	-0.9
153	Kris Dunn\dunnkr01	27	POR	14	3	24.0	0.436	5.6	7.6	12.5	0.482	18.3	-4.6	-0.8
154	Kevin Durant\duranke01	33	BRK	55	55	37.2	0.570	6.4	29.9	25.6	0.634	31.2	6.4	0.7
155	Jaime Echenique\echenja01	24	WAS	1	0	3.0		0.0	0.0	0.0		0.0	-5.5	-3.0
156	Anthony Edwards\edwaran01	20	MIN	72	72	34.3	0.527	3.8	21.3	16.5	0.560	26.4	1.6	-0.4
157	Carsen Edwards\edwarca01	23	DET	4	0	19.8	0.367	3.5	5.8	5.5	0.378	19.2	-6.0	-3.4
158	Kessler Edwards\edwarke02	21	BRK	48	23	20.6	0.502	0.6	5.9	8.3	0.516	13.8	-3.1	-0.8
159	Rob Edwards\edwarro01	25	OKC	2	0	5.5	0.375	0.0	1.5	-0.8	0.375	19.6	-8.3	-2.9
160	CJ Elleby\ellebcj01	21	POR	58	28	20.2	0.453	1.5	5.8	9.2	0.491	14.8	-3.8	-1.5
161	Wayne Ellington\ellinwa01	34	LAL	43	9	18.8	0.586	0.7	6.7	9.9	0.593	13.8	-0.7	-0.6
162	Joel Embiid\embiijo01	27	PHI	68	68	33.8	0.534	4.2	30.6	31.2	0.616	37.2	7.2	2.0
163	James Ennis III\ennisja01	31	TOT	7	0	8.0	0.521	0.4	4.1	17.7	0.553	22.0	-0.1	-1.0
163	James Ennis III\ennisja01	31	BRK	2	0	7.0	0.357	0.0	2.5	14.7	0.357	21.5	-0.5	-0.6
163	James Ennis III\ennisja01	31	LAC	2	0	14.0	0.727	0.0	10.0	26.3	0.784	21.6	3.7	0.3
163	James Ennis III\ennisja01	31	DEN	3	0	4.7	0.333	1.0	1.3	3.7	0.311	23.3	-7.2	-4.0
164	Drew Eubanks\eubandr01	24	TOT	71	31	17.5	0.602	1.2	7.7	18.0	0.638	17.5	-0.5	-0.9
164	Drew Eubanks\eubandr01	24	SAS	49	9	12.1	0.531	1.0	4.7	16.0	0.588	17.0	-1.9	0.7
164	Drew Eubanks\eubandr01	24	POR	22	22	29.5	0.656	1.6	14.5	19.9	0.678	18.0	0.8	-2.3
165	Tacko Fall\fallta01	26	CLE	11	1	5.4	0.417	0.2	1.1	11.3	0.398	13.6	-4.1	0.8
166	Derrick Favors\favorde01	30	OKC	39	18	16.7	0.522	0.6	5.3	13.6	0.534	13.4	-2.3	0.3
167	Bruno Fernando\fernabr01	23	TOT	30	0	5.1	0.664	0.2	2.9	21.2	0.671	22.4	-0.4	0.2
167	Bruno Fernando\fernabr01	23	BOS	20	0	2.9	0.536	0.2	1.0	12.6	0.586	16.1	-3.2	0.4
167	Bruno Fernando\fernabr01	23	HOU	10	0	9.4	0.707	0.3	6.9	26.5	0.699	26.3	1.3	0.2
