168	Dorian Finney-Smith\finnedo01	25	DAL	81	26	24.5	0.507	1.2	7.5	11.0	0.530	14.0	-1.8	0.4
169	Bryn Forbes\forbebr01	25	SAS	82	81	28.0	0.568	2.1	11.8	12.0	0.586	17.4	-0.3	-0.9
170	Evan Fournier\fournev01	26	ORL	81	81	31.5	0.509	3.6	15.1	12.3	0.536	22.1	-1.8	-0.6
171	De'Aaron Fox\foxde01	21	SAC	81	81	31.4	0.497	7.3	17.3	18.1	0.544	24.5	1.3	0.2
172	Melvin Frazier\frazime01	22	ORL	10	0	4.4	0.333	0.1	1.5	1.2	0.330	23.5	-11.3	-3.2
173	Tim Frazier\fraziti01	28	TOT	59	19	19.0	0.515	4.2	5.3	11.7	0.544	13.3	-1.4	-0.4
173	Tim Frazier\fraziti01	28	NOP	47	17	19.3	0.521	4.4	5.0	11.6	0.552	12.3	-1.2	-0.2
173	Tim Frazier\fraziti01	28	MIL	12	2	17.6	0.500	3.5	6.3	11.8	0.523	17.4	-2.4	-1.2
174	Jimmer Fredette\fredeji01	29	PHO	6	0	10.8	0.276	1.3	3.7	3.6	0.348	24.2	-8.4	-2.9
175	Channing Frye\fryech01	35	CLE	36	6	9.5	0.504	0.6	3.6	8.9	0.524	17.5	-1.7	-1.8
176	Markelle Fultz\fultzma01	20	PHI	19	15	22.5	0.432	3.1	8.2	10.5	0.452	19.3	-3.3	0.2
177	Danilo Gallinari\gallida01	30	LAC	68	68	30.3	0.554	2.6	19.8	21.0	0.633	23.8	4.9	-0.5
178	Langston Galloway\gallola01	27	DET	80	4	21.8	0.503	1.1	8.4	10.7	0.534	16.1	-0.9	-0.6
179	Billy Garrett\garrebi01	24	NYK	4	0	15.8	0.407	1.8	6.5	9.8	0.452	20.9	-3.9	-1.7
180	Marc Gasol\gasolma01	34	TOT	79	72	30.8	0.505	4.4	13.6	16.7	0.546	20.7	0.8	2.3
180	Marc Gasol\gasolma01	34	MEM	53	53	33.7	0.499	4.7	15.7	16.9	0.541	22.3	1.1	2.1
180	Marc Gasol\gasolma01	34	TOR	26	19	24.9	0.527	3.9	9.1	16.0	0.565	16.3	0.1	2.8
181	Pau Gasol\gasolpa01	38	TOT	30	6	12.0	0.479	1.7	3.9	16.7	0.529	15.6	1.0	2.1
181	Pau Gasol\gasolpa01	38	SAS	27	6	12.2	0.494	1.9	4.2	18.0	0.544	15.8	1.6	2.3
181	Pau Gasol\gasolpa01	38	MIL	3	0	10.0	0.250	0.7	1.3	1.7	0.291	12.4	-5.3	0.6
182	Rudy Gay\gayru01	32	SAS	69	51	26.7	0.554	2.6	13.7	17.5	0.583	22.1	0.8	0.6
183	Paul George\georgpa01	28	OKC	77	77	36.9	0.529	4.1	28.0	23.3	0.583	29.5	5.6	1.6
184	Taj Gibson\gibsota01	33	MIN	70	57	24.1	0.576	1.2	10.8	17.8	0.612	17.2	0.3	-0.4
185	Harry Giles\gilesha01	20	SAC	58	0	14.1	0.503	1.5	7.0	14.4	0.526	23.2	-3.4	0.4
186	Shai Gilgeous-Alexander\gilgesh01	20	LAC	82	73	26.5	0.512	3.3	10.8	13.4	0.554	18.3	-0.9	0.4
187	Rudy Gobert\goberru01	26	UTA	81	80	31.8	0.669	2.0	15.9	24.6	0.682	17.8	3.0	2.5
188	Brandon Goodwin\goodwbr01	23	DEN	16	0	3.6	0.304	0.9	1.4	8.3	0.413	23.1	-4.7	-4.8
189	Aaron Gordon\gordoaa01	23	ORL	78	78	33.8	0.507	3.7	16.0	15.1	0.538	21.8	0.3	0.3
190	Eric Gordon\gordoer01	30	HOU	68	53	31.7	0.525	1.9	16.2	12.2	0.549	22.0	0.5	-1.8
191	Marcin Gortat\gortama01	34	LAC	47	43	16.0	0.532	1.4	5.0	12.8	0.562	14.4	-1.7	0.4
192	Devonte' Graham\grahade01	23	CHO	46	3	14.7	0.421	2.6	4.7	10.3	0.459	17.0	-2.6	-1.3
193	Treveon Graham\grahatr01	25	BRK	35	21	20.4	0.435	1.0	5.3	6.1	0.458	12.8	-3.7	0.0
194	Jerami Grant\grantje01	24	OKC	80	77	32.7	0.567	1.0	13.6	13.8	0.592	15.4	-0.4	0.6
195	Jerian Grant\grantje02	26	ORL	60	1	15.7	0.509	2.6	4.2	10.8	0.526	13.4	-2.9	1.3
196	Donte Grantham\grantdo01	23	OKC	3	0	0.7	0.000	0.0	0.0	-38.1	0.000	40.7	-23.6	-14.0
197	Danny Green\greenda02	31	TOR	80	80	27.7	0.622	1.6	10.3	13.0	0.632	14.1	1.1	0.8
198	Draymond Green\greendr01	28	GSW	66	66	31.3	0.501	6.9	7.4	12.9	0.526	13.1	-1.3	2.7
199	Gerald Green\greenge01	33	HOU	73	0	20.2	0.535	0.5	9.2	11.4	0.555	19.5	-0.2	-1.5
200	JaMychal Green\greenja01	28	TOT	65	6	21.1	0.558	0.8	9.4	14.7	0.587	19.4	-1.3	-0.4
200	JaMychal Green\greenja01	28	MEM	41	4	22.0	0.545	0.9	9.8	14.9	0.580	20.4	-1.8	0.0
200	JaMychal Green\greenja01	28	LAC	24	2	19.6	0.582	0.6	8.7	14.3	0.600	17.6	-0.3	-1.2
201	Jeff Green\greenje02	32	WAS	77	44	27.2	0.555	1.8	12.3	13.6	0.608	17.8	0.0	-1.4
202	Blake Griffin\griffbl01	29	DET	75	75	35.0	0.532	5.4	24.5	21.0	0.581	30.2	4.9	0.2
203	Daniel Hamilton\hamilda02	23	ATL	19	3	10.7	0.450	1.2	3.0	7.1	0.455	15.7	-3.6	-0.5
204	Dusty Hannahs\hannadu01	25	MEM	2	0	13.0	0.250	2.5	4.0	4.5	0.311	23.9	-6.5	-3.2
205	Tim Hardaway Jr.\hardati02	26	TOT	65	63	31.6	0.474	2.4	18.1	13.6	0.527	25.4	-0.1	-2.0
205	Tim Hardaway Jr.\hardati02	26	NYK	46	46	32.6	0.469	2.7	19.1	14.4	0.531	25.9	0.4	-1.9
205	Tim Hardaway Jr.\hardati02	26	DAL	19	17	29.4	0.489	1.9	15.5	11.6	0.514	23.9	-1.2	-2.0
206	James Harden\hardeja01	29	HOU	78	78	36.8	0.541	7.5	36.1	30.6	0.616	40.5	9.4	1.6
207	Maurice Harkless\harklma01	25	POR	60	53	23.6	0.530	1.2	7.7	13.2	0.547	13.9	-1.0	1.7
208	Montrezl Harrell\harremo01	25	LAC	82	5	26.3	0.617	2.0	16.6	23.4	0.636	23.5	2.6	0.7
209	Devin Harris\harride01	35	DAL	68	2	15.8	0.470	1.8	6.3	10.7	0.527	18.5	-2.6	0.4
210	Gary Harris\harriga01	24	DEN	57	48	28.8	0.488	2.2	12.9	12.2	0.526	20.0	-1.2	-0.4
211	Joe Harris\harrijo01	27	BRK	76	76	30.2	0.622	2.4	13.7	13.5	0.645	17.0	0.8	-0.3
212	Tobias Harris\harrito02	26	TOT	82	82	34.7	0.549	2.8	20.0	17.2	0.592	22.8	2.1	-0.5
212	Tobias Harris\harrito02	26	LAC	55	55	34.6	0.561	2.7	20.9	18.2	0.605	23.5	2.7	-0.2
212	Tobias Harris\harrito02	26	PHI	27	27	35.0	0.524	2.9	18.2	15.3	0.562	21.3	0.9	-1.0
213	Andrew Harrison\harrian01	24	TOT	17	0	11.0	0.349	1.4	3.2	5.8	0.443	16.8	-5.8	-1.2
213	Andrew Harrison\harrian01	24	MEM	1	0	5.0	0.500	0.0	2.0	4.6	0.500	17.9	-11.2	-4.2
213	Andrew Harrison\harrian01	24	CLE	10	0	14.4	0.346	1.7	4.3	6.6	0.467	17.0	-5.6	-0.6
213	Andrew Harrison\harrian01	24	NOP	6	0	6.3	0.333	1.2	1.5	3.1	0.349	16.1	-6.0	-3.2
214	Shaquille Harrison\harrish01	25	CHI	73	11	19.6	0.460	1.9	6.5	12.4	0.494	16.5	-2.8	1.5
215	Josh Hart\hartjo01	23	LAL	67	22	25.6	0.506	1.4	7.8	9.3	0.526	13.5	-2.3	1.0
216	Isaiah Hartenstein\harteis01	20	HOU	28	0	7.9	0.512	0.5	1.9	10.0	0.562	11.8	-5.1	1.2
217	Udonis Haslem\hasleud01	38	MIA	10	1	7.4	0.333	0.2	2.5	3.6	0.360	21.9	-8.4	-2.4
218	Gordon Hayward\haywago01	28	BOS	72	18	25.9	0.527	3.4	11.5	15.6	0.575	19.0	0.4	0.4
219	John Henson\hensojo01	28	MIL	14	0	13.4	0.545	1.0	5.6	17.1	0.553	18.6	0.4	2.1
220	Juancho Hernangómez\hernaju01	23	DEN	70	25	19.4	0.545	0.8	5.8	11.0	0.580	12.2	-0.9	-0.2
221	Willy Hernangómez\hernawi01	24	CHO	58	3	14.0	0.544	1.0	7.3	20.4	0.587	22.1	1.1	-1.1
222	Mario Hezonja\hezonma01	23	NYK	58	24	20.8	0.457	1.5	8.8	10.8	0.497	21.3	-3.5	-0.3
223	Isaiah Hicks\hicksis01	24	NYK	3	0	10.7	0.500	0.7	4.0	17.4	0.588	15.0	-2.1	2.2
224	Buddy Hield\hieldbu01	26	SAC	82	82	31.9	0.560	2.5	20.7	17.5	0.587	25.1	3.5	-1.4
225	Haywood Highsmith\highsha01	22	PHI	5	0	8.0	0.450	0.4	1.8	4.5	0.414	12.4	-5.8	-2.4
226	Nenê\hilarne01	36	HOU	42	2	13.0	0.517	0.6	3.6	11.9	0.552	11.7	-3.1	0.9
227	George Hill\hillge01	32	TOT	60	13	21.7	0.516	2.3	7.6	12.1	0.554	15.1	-1.9	0.5
227	George Hill\hillge01	32	CLE	13	13	26.5	0.575	2.8	10.8	13.5	0.604	17.3	-0.7	-1.2
227	George Hill\hillge01	32	MIL	47	0	20.4	0.493	2.1	6.8	11.6	0.534	14.4	-2.3	1.1
228	Solomon Hill\hillso01	27	NOP	44	15	20.0	0.472	1.3	4.3	6.8	0.497	10.4	-3.1	-0.4
229	Aaron Holiday\holidaa01	22	IND	50	0	12.9	0.483	1.7	5.9	11.9	0.518	21.9	-1.7	0.1
230	Jrue Holiday\holidjr01	28	NOP	67	67	35.9	0.523	7.7	21.2	19.4	0.555	25.4	3.1	-0.1
231	Justin Holiday\holidju01	29	TOT	82	77	31.8	0.490	1.8	10.5	10.0	0.520	15.7	-2.3	0.5
231	Justin Holiday\holidju01	29	CHI	38	38	34.9	0.506	2.2	11.6	11.0	0.531	15.2	-1.3	1.1
231	Justin Holiday\holidju01	29	MEM	44	39	29.1	0.474	1.4	9.5	8.9	0.509	16.3	-3.3	-0.1
232	John Holland\hollajo02	30	CLE	1	0	1.0		0.0	0.0	0.0		0.0	-3.4	-1.6
233	Rondae Hollis-Jefferson\holliro01	24	BRK	59	21	20.9	0.420	1.6	8.9	12.5	0.464	21.6	-3.0	0.4
234	Richaun Holmes\holmeri01	25	PHO	70	4	16.9	0.608	0.9	8.2	20.7	0.647	17.9	0.1	0.5
235	Rodney Hood\hoodro01	26	TOT	72	49	26.3	0.498	1.8	11.2	12.3	0.545	18.1	-1.2	-0.8
235	Rodney Hood\hoodro01	26	CLE	45	45	27.4	0.488	2.0	12.2	13.0	0.542	19.1	-1.0	-1.1
235	Rodney Hood\hoodro01	26	POR	27	4	24.4	0.518	1.3	9.6	10.9	0.549	16.3	-1.7	-0.3
236	Al Horford\horfoal01	32	BOS	68	68	29.0	0.586	4.2	13.6	20.2	0.605	18.9	3.3	1.9
237	Danuel House\houseda01	25	HOU	39	13	25.1	0.615	1.0	9.4	12.2	0.646	14.1	0.1	-0.5
238	Dwight Howard\howardw01	33	WAS	9	9	25.6	0.623	0.4	12.8	17.4	0.638	19.6	-1.3	-1.7
239	Kevin Huerter\huertke01	20	ATL	75	59	27.3	0.522	2.9	9.7	10.1	0.533	15.7	-1.6	-0.8
240	Isaac Humphries\humphis01	21	ATL	5	1	11.2	0.357	0.0	3.0	3.4	0.357	15.2	-6.2	-4.7
241	R.J. Hunter\hunterj01	25	BOS	1	0	26.0	0.615	3.0	17.0	21.5	0.612	23.0	3.2	0.4
242	Chandler Hutchison\hutchch01	22	CHI	44	14	20.3	0.493	0.8	5.2	8.8	0.507	12.2	-3.4	-0.5
243	Serge Ibaka\ibakase01	29	TOR	74	51	27.2	0.557	1.3	15.0	18.7	0.582	22.9	0.2	0.1
244	Andre Iguodala\iguodan01	35	GSW	68	13	23.2	0.579	3.2	5.7	13.1	0.587	10.4	0.1	1.7
245	Ersan İlyasova\ilyaser01	31	MIL	67	7	18.4	0.514	0.8	6.8	11.6	0.548	15.7	-2.4	0.1
246	Joe Ingles\inglejo01	31	UTA	82	82	31.3	0.565	5.7	12.1	13.4	0.581	17.5	0.3	1.1
247	Andre Ingram\ingraan01	33	LAL	4	0	3.8	0.000	0.0	0.0	-11.9	0.000	19.3	-14.8	-4.8
248	Brandon Ingram\ingrabr01	21	LAL	52	52	33.8	0.518	3.0	18.3	13.4	0.555	23.2	-1.3	-0.7
249	Kyrie Irving\irvinky01	26	BOS	67	67	33.0	0.557	6.9	23.8	24.3	0.592	29.6	6.0	1.1
250	Jonathan Isaac\isaacjo01	21	ORL	75	64	26.6	0.499	1.1	9.6	13.0	0.537	16.3	-1.4	1.0
251	Wes Iwundu\iwundwe01	24	ORL	68	13	18.1	0.465	1.1	5.0	8.7	0.531	12.8	-3.8	0.6
252	Demetrius Jackson\jacksde01	24	PHI	6	0	6.5	0.600	0.8	3.7	21.0	0.656	19.1	3.6	0.9
253	Frank Jackson\jacksfr01	20	NOP	61	16	19.2	0.493	1.1	8.1	9.4	0.517	18.5	-2.9	-1.7
254	Jaren Jackson Jr.\jacksja02	19	MEM	58	56	26.1	0.549	1.1	13.8	16.4	0.591	22.8	-1.2	1.0
255	Josh Jackson\jacksjo02	21	PHO	79	29	25.2	0.456	2.3	11.5	10.6	0.487	23.9	-3.3	-1.2
256	Justin Jackson\jacksju01	23	TOT	81	14	19.9	0.537	1.2	7.2	11.3	0.561	14.3	-0.8	-0.8
256	Justin Jackson\jacksju01	23	SAC	52	3	20.8	0.517	1.3	6.7	10.1	0.546	12.9	-1.3	-0.5
256	Justin Jackson\jacksju01	23	DAL	29	11	18.3	0.568	1.0	8.2	13.9	0.584	17.0	0.4	-1.4
257	Reggie Jackson\jacksre01	28	DET	82	82	27.9	0.504	4.2	15.4	15.2	0.547	24.5	1.3	-0.9
258	LeBron James\jamesle01	34	LAL	55	55	35.2	0.560	8.3	27.4	25.6	0.588	31.6	6.4	1.7
259	Amile Jefferson\jeffeam01	25	ORL	12	0	5.7	0.625	0.3	2.3	21.1	0.692	13.1	0.5	2.0
260	John Jenkins\jenkijo01	27	TOT	26	0	12.8	0.505	0.8	4.7	9.7	0.536	15.7	-1.0	-2.4
260	John Jenkins\jenkijo01	27	WAS	4	0	3.5	1.500	0.3	1.5	20.5	1.500	6.1	7.6	-1.0
260	John Jenkins\jenkijo01	27	NYK	22	0	14.5	0.485	1.0	5.2	9.3	0.518	16.1	-1.4	-2.5
261	Jonas Jerebko\jerebjo01	31	GSW	73	6	16.7	0.556	1.3	6.3	13.5	0.588	15.2	-0.3	-0.4
262	Alize Johnson\johnsal02	22	IND	14	0	4.6	0.281	0.1	0.9	6.3	0.333	13.3	-5.7	-2.0
263	Amir Johnson\johnsam01	31	PHI	51	6	10.4	0.541	1.2	3.9	13.1	0.574	17.4	-2.9	0.6
264	B.J. Johnson\johnsbj01	23	TOT	7	0	7.0	0.583	0.0	3.3	12.8	0.609	17.4	-2.3	-2.0
264	B.J. Johnson\johnsbj01	23	ATL	6	0	7.2	0.594	0.0	3.5	14.0	0.622	17.9	-1.5	-1.4
264	B.J. Johnson\johnsbj01	23	SAC	1	0	6.0	0.500	0.0	2.0	3.7	0.500	13.8	-8.4	-5.7
265	James Johnson\johnsja01	31	MIA	55	33	21.2	0.499	2.5	7.8	10.9	0.522	17.8	-2.4	1.1
266	Stanley Johnson\johnsst04	22	TOT	66	7	18.3	0.459	1.3	6.9	9.6	0.485	19.4	-3.1	0.9
266	Stanley Johnson\johnsst04	22	DET	48	7	20.0	0.454	1.3	7.5	9.8	0.482	19.1	-2.9	1.3
266	Stanley Johnson\johnsst04	22	NOP	18	0	13.7	0.478	1.6	5.3	8.9	0.496	20.4	-3.9	-0.5
267	Tyler Johnson\johnsty01	26	TOT	57	22	26.8	0.498	2.9	10.9	12.4	0.532	18.5	-0.7	0.3
267	Tyler Johnson\johnsty01	26	MIA	44	10	25.5	0.516	2.5	10.8	12.3	0.540	19.2	-0.7	0.6
267	Tyler Johnson\johnsty01	26	PHO	13	12	31.2	0.440	4.2	11.1	12.8	0.506	16.5	-0.5	-0.6
268	Wesley Johnson\johnswe01	31	TOT	38	13	14.1	0.449	0.6	3.4	5.5	0.469	12.0	-4.3	-0.5
268	Wesley Johnson\johnswe01	31	NOP	26	13	14.5	0.506	0.6	3.7	6.9	0.517	11.3	-3.4	0.3
268	Wesley Johnson\johnswe01	31	WAS	12	0	13.1	0.325	0.6	2.8	2.0	0.372	13.6	-6.5	-2.4
269	Nikola Jokić\jokicni01	23	DEN	80	80	31.3	0.545	7.3	20.1	26.3	0.589	27.4	6.2	2.9
270	Damian Jones\jonesda03	23	GSW	24	22	17.1	0.716	1.2	5.4	15.3	0.720	11.1	-0.6	1.7
271	Derrick Jones Jr.\jonesde02	21	MIA	60	14	19.2	0.537	0.6	7.0	14.0	0.559	15.6	-1.5	1.0
272	Jalen Jones\jonesja04	25	CLE	16	0	13.4	0.500	0.4	5.1	11.7	0.548	16.7	-2.3	-1.9
273	Jemerrio Jones\jonesje01	23	LAL	6	2	23.8	0.394	2.2	4.5	12.1	0.398	11.3	-2.2	2.4
274	Terrence Jones\joneste01	27	HOU	2	0	2.5	0.250	0.0	1.0	-15.8	0.225	47.2	-24.7	-6.4
275	Tyus Jones\jonesty01	22	MIN	68	23	22.9	0.460	4.8	6.9	13.7	0.491	14.1	-0.9	0.3
276	DeAndre Jordan\jordade01	30	TOT	69	69	29.7	0.641	2.3	11.0	19.0	0.674	15.0	0.8	1.3
276	DeAndre Jordan\jordade01	30	DAL	50	50	31.1	0.644	2.0	11.0	18.0	0.672	14.4	0.4	1.3
276	DeAndre Jordan\jordade01	30	NYK	19	19	25.9	0.634	3.0	10.9	22.1	0.681	16.8	2.2	1.3
277	Cory Joseph\josepco01	27	IND	82	9	25.2	0.463	3.9	6.5	11.0	0.474	13.7	-2.1	1.7
278	Frank Kaminsky\kaminfr01	25	CHO	47	0	16.1	0.547	1.3	8.6	16.8	0.587	22.1	1.4	-1.1
279	Enes Kanter\kanteen01	26	TOT	67	31	24.5	0.556	1.7	13.7	22.3	0.594	23.1	2.5	-1.5
279	Enes Kanter\kanteen01	26	NYK	44	23	25.6	0.544	1.9	14.0	21.8	0.585	22.9	2.5	-1.6
279	Enes Kanter\kanteen01	26	POR	23	8	22.3	0.584	1.4	13.1	23.5	0.614	23.4	2.6	-1.3
280	Luke Kennard\kennalu01	22	DET	63	10	22.8	0.540	1.8	9.7	11.9	0.560	18.1	-0.4	-0.6
281	Michael Kidd-Gilchrist\kiddgmi01	25	CHO	64	3	18.4	0.500	1.0	6.7	13.3	0.553	15.7	-2.3	-0.1
282	George King\kingge03	25	PHO	1	0	6.0		0.0	0.0	1.9		0.0	-5.8	-2.1
283	Maxi Kleber\klebima01	27	DAL	71	18	21.2	0.553	1.0	6.8	13.1	0.579	13.5	-0.8	1.2
284	Brandon Knight\knighbr03	27	TOT	39	26	18.9	0.460	1.8	6.8	8.9	0.484	18.1	-3.5	-2.0
284	Brandon Knight\knighbr03	27	HOU	12	0	9.8	0.287	0.8	3.0	0.8	0.347	20.9	-9.5	-2.9
284	Brandon Knight\knighbr03	27	CLE	27	26	22.9	0.498	2.3	8.5	10.5	0.515	17.6	-2.3	-1.8
285	Kevin Knox\knoxke01	19	NYK	75	57	28.8	0.438	1.1	12.8	8.7	0.475	22.3	-3.4	-2.3
286	Furkan Korkmaz\korkmfu01	21	PHI	48	7	14.1	0.496	1.1	5.8	11.5	0.528	17.9	-1.6	-0.2
287	Luke Kornet\kornelu01	23	NYK	46	18	17.0	0.502	1.2	7.0	14.8	0.531	17.9	1.4	0.7
288	Kyle Korver\korveky01	37	TOT	70	0	19.1	0.559	1.2	8.6	11.2	0.582	18.5	-0.2	-0.3
288	Kyle Korver\korveky01	37	CLE	16	0	15.7	0.625	1.1	6.8	11.3	0.650	17.4	0.6	-1.3
288	Kyle Korver\korveky01	37	UTA	54	0	20.1	0.547	1.2	9.1	11.2	0.569	18.7	-0.4	0.0
289	Kosta Koufos\koufoko01	29	SAC	42	1	12.0	0.477	0.9	3.7	12.3	0.477	15.7	-3.6	0.2
290	Rodions Kurucs\kurucro01	20	BRK	63	46	20.5	0.514	0.8	8.5	11.0	0.545	18.4	-2.9	0.3
291	Kyle Kuzma\kuzmaky01	23	LAL	70	68	33.1	0.515	2.5	18.7	14.0	0.546	23.8	-0.2	-1.2
292	Skal Labissière\labissk01	22	TOT	22	1	8.0	0.592	0.5	3.0	12.6	0.593	16.0	-2.9	-0.1
292	Skal Labissière\labissk01	22	SAC	13	0	8.7	0.500	0.5	2.8	7.0	0.517	15.3	-5.6	-0.8
292	Skal Labissière\labissk01	22	POR	9	1	7.0	0.737	0.6	3.4	22.6	0.716	17.2	1.7	1.2
293	Jeremy Lamb\lambje01	26	CHO	79	55	28.5	0.499	2.2	15.3	17.3	0.552	22.5	1.2	0.0
294	Zach LaVine\lavinza01	23	CHI	63	62	34.5	0.520	4.5	23.7	18.7	0.574	30.5	2.4	-1.6
295	Jake Layman\laymaja01	24	POR	71	33	18.7	0.579	0.7	7.6	13.5	0.594	15.9	-0.1	-0.3
296	T.J. Leaf\leaftj01	21	IND	58	1	9.0	0.563	0.4	3.9	16.9	0.572	17.5	0.3	-0.6
297	Courtney Lee\leeco01	33	TOT	34	6	12.6	0.473	1.1	4.0	10.3	0.492	15.3	-3.4	0.8
297	Courtney Lee\leeco01	33	NYK	12	2	13.3	0.500	1.3	4.7	13.7	0.527	15.5	-1.8	1.1
297	Courtney Lee\leeco01	33	DAL	22	4	12.2	0.457	1.0	3.6	8.3	0.470	15.1	-4.3	0.7
298	Damion Lee\leeda03	26	GSW	32	0	11.7	0.547	0.4	4.9	11.9	0.578	16.8	-1.2	-1.1
299	Walter Lemon Jr.\lemonwa01	26	CHI	6	3	27.8	0.448	5.0	14.3	16.3	0.468	26.6	-2.4	0.2
300	Alex Len\lenal01	25	ATL	77	31	20.1	0.551	1.1	11.1	17.2	0.575	22.1	0.0	-1.3
301	Kawhi Leonard\leonaka01	27	TOR	60	60	34.0	0.546	3.3	26.6	25.8	0.606	30.3	6.1	1.1
302	Meyers Leonard\leoname01	26	POR	61	2	14.4	0.649	1.2	5.9	15.8	0.675	14.8	1.5	0.3
303	Jon Leuer\leuerjo01	29	DET	41	1	9.8	0.588	0.3	3.8	13.2	0.616	16.1	-2.8	0.4
304	Caris LeVert\leverca01	24	BRK	40	25	26.6	0.478	3.9	13.7	14.9	0.509	24.0	-0.3	0.5
305	Damian Lillard\lillada01	28	POR	80	80	35.5	0.522	6.9	25.8	23.7	0.588	29.3	6.6	-0.3
306	Jeremy Lin\linje01	30	TOT	74	4	19.4	0.491	3.1	9.6	13.5	0.558	21.8	-1.4	-0.9
306	Jeremy Lin\linje01	30	ATL	51	1	19.7	0.523	3.5	10.7	15.9	0.594	22.6	0.3	-1.0
306	Jeremy Lin\linje01	30	TOR	23	3	18.8	0.410	2.2	7.0	8.2	0.464	19.8	-5.4	-0.6
307	Shaun Livingston\livinsh01	33	GSW	64	2	15.1	0.519	1.8	4.0	11.7	0.555	12.0	-1.7	0.7
308	Zach Lofton\loftoza01	26	DET	1	0	4.0	0.000	0.0	0.0	-10.0	0.000	21.6	-17.4	6.0
309	Kevon Looney\looneke01	22	GSW	80	24	18.5	0.627	1.5	6.3	17.3	0.636	12.8	0.1	0.4
310	Brook Lopez\lopezbr01	30	MIL	81	81	28.7	0.571	1.2	12.5	14.6	0.597	16.7	0.4	1.8
311	Robin Lopez\lopezro01	30	CHI	74	36	21.7	0.575	1.2	9.5	15.9	0.598	18.6	-0.6	-1.4
312	Kevin Love\loveke01	30	CLE	22	21	27.2	0.479	2.2	17.0	19.5	0.561	27.4	3.3	-1.6
313	Kyle Lowry\lowryky01	32	TOR	65	65	34.0	0.518	8.7	14.2	16.5	0.562	19.6	1.7	0.6
314	Jordan Loyd\loydjo01	25	TOR	12	0	4.6	0.556	0.5	2.4	16.3	0.635	19.4	0.0	-0.9
315	Kalin Lucas\lucaska01	29	DET	1	0	6.0	0.000	1.0	2.0	16.6	0.532	13.5	-5.6	6.4
316	Timothé Luwawu-Cabarrot\luwawti01	23	TOT	50	7	13.4	0.459	0.5	4.6	8.0	0.489	16.6	-4.1	-1.1
316	Timothé Luwawu-Cabarrot\luwawti01	23	OKC	21	1	5.9	0.360	0.2	1.7	3.4	0.383	16.8	-7.0	-0.1
316	Timothé Luwawu-Cabarrot\luwawti01	23	CHI	29	6	18.8	0.483	0.8	6.8	9.0	0.515	16.5	-3.4	-1.3
317	Tyler Lydon\lydonty01	22	DEN	25	0	3.8	0.611	0.2	0.9	9.3	0.595	10.6	-2.8	-1.4
318	Trey Lyles\lylestr01	23	DEN	64	2	17.5	0.470	1.4	8.5	12.7	0.500	23.4	-1.8	-0.7
319	Scott Machado\machasc01	28	LAL	4	0	4.8	0.750	0.8	2.5	22.2	0.776	14.0	2.9	2.7
320	Shelvin Mack\macksh01	28	TOT	57	3	21.9	0.462	3.2	7.5	10.4	0.489	18.1	-2.7	-0.4
320	Shelvin Mack\macksh01	28	MEM	53	3	22.7	0.473	3.4	7.9	11.0	0.499	18.0	-2.3	-0.3
320	Shelvin Mack\macksh01	28	CHO	4	0	10.5	0.143	0.3	2.3	-6.6	0.251	22.5	-14.0	-3.9
321	Daryl Macon\maconda01	23	DAL	8	0	11.3	0.463	0.9	3.6	5.5	0.482	17.2	-5.3	-2.6
322	J.P. Macura\macurjp01	23	CHO	2	0	8.5	0.333	1.0	3.0	5.7	0.333	22.8	-4.7	-2.9
323	Ian Mahinmi\mahinia01	32	WAS	34	6	14.6	0.466	0.7	4.1	12.0	0.531	12.9	-3.5	0.6
324	Thon Maker\makerth01	21	TOT	64	5	15.2	0.498	0.7	5.0	11.3	0.530	14.8	-2.2	1.0
324	Thon Maker\makerth01	21	MIL	35	0	11.7	0.537	0.5	4.7	12.9	0.546	16.3	-1.3	1.3
324	Thon Maker\makerth01	21	DET	29	5	19.4	0.459	0.9	5.5	10.2	0.514	13.7	-2.9	0.8
325	Boban Marjanović\marjabo01	30	TOT	58	12	11.7	0.623	0.9	7.3	24.2	0.664	23.3	2.8	0.3
325	Boban Marjanović\marjabo01	30	LAC	36	9	10.4	0.607	0.6	6.7	24.9	0.666	24.6	2.6	0.4
325	Boban Marjanović\marjabo01	30	PHI	22	3	13.9	0.642	1.5	8.2	23.3	0.663	21.7	3.0	0.3
326	Lauri Markkanen\markkla01	21	CHI	52	51	32.3	0.506	1.4	18.7	17.1	0.553	25.1	1.4	-1.5
327	Jarell Martin\martija01	24	ORL	42	1	7.8	0.510	0.4	2.7	9.4	0.528	15.9	-3.7	-0.2
328	Frank Mason III\masonfr01	24	SAC	38	0	11.4	0.462	2.2	5.1	12.4	0.502	21.8	-1.9	-1.3
329	Yante Maten\matenya01	22	MIA	2	0	6.5	0.250	0.0	1.0	5.7	0.250	13.2	-7.5	-1.6
330	Wesley Matthews\matthwe02	32	TOT	69	68	30.3	0.507	2.3	12.2	10.3	0.546	17.8	-1.4	-0.5
330	Wesley Matthews\matthwe02	32	DAL	44	44	29.8	0.520	2.3	13.1	11.3	0.556	18.9	-0.8	-0.5
330	Wesley Matthews\matthwe02	32	NYK	2	1	27.0	0.263	2.5	7.0	2.9	0.330	18.4	-5.3	-1.3
